input_0,input_1,predicted_0,predicted_1,target_0,target_1,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99
-0.79399246,-0.46550995,-0.5271606,-0.33612448,-0.30214483,-0.23774046,0.4248,0.4346,0.4463,0.4595,0.4644,0.4644,0.4692,0.4727,0.4746,0.4768,0.4775,0.483,0.4866,0.4907,0.4941,0.501,0.5024,0.5073,0.509,0.509,0.512,0.5137,0.516,0.5186,0.5205,0.522,0.5225,0.5225,0.5234,0.5254,0.527,0.528,0.528,0.5327,0.534,0.537,0.5376,0.5386,0.539,0.539,0.54,0.54,0.5435,0.545,0.5454,0.546,0.5474,0.5503,0.5503,0.5522,0.553,0.5537,0.555,0.5566,0.558,0.558,0.5605,0.562,0.5635,0.565,0.5674,0.569,0.5703,0.5703,0.573,0.5747,0.5747,0.5757,0.5786,0.58,0.583,0.584,0.5854,0.587,0.587,0.5884,0.59,0.5923,0.5967,0.5996,0.602,0.6035,0.6104,0.6104,0.6147,0.6177,0.62,0.6216,0.623,0.6284,0.63,0.633,0.6353,0.641,0.6426,0.651,0.6606,0.663,0.681,0.6855
-2.244022,-0.9171907,-0.8597493,-0.42419565,-0.8918775,-0.45245907,0.3083,0.3667,0.3826,0.3936,0.3977,0.4006,0.409,0.4165,0.4373,0.4421,0.4463,0.4531,0.4539,0.458,0.4595,0.4614,0.472,0.476,0.4788,0.4788,0.4836,0.4866,0.492,0.4956,0.4968,0.4983,0.4998,0.5005,0.511,0.5127,0.5156,0.5186,0.522,0.528,0.5293,0.5366,0.537,0.539,0.547,0.5503,0.553,0.555,0.558,0.559,0.5605,0.562,0.5664,0.5664,0.5664,0.5674,0.569,0.569,0.5703,0.572,0.572,0.573,0.573,0.573,0.577,0.577,0.58,0.58,0.5854,0.5884,0.5913,0.5913,0.595,0.5996,0.6035,0.6064,0.6064,0.608,0.6104,0.6104,0.616,0.616,0.6187,0.627,0.6343,0.6353,0.6436,0.6494,0.6523,0.6562,0.6577,0.6616,0.666,0.6714,0.6714,0.676,0.6772,0.678,0.688,0.6963,0.7046,0.706,0.72,0.7383,0.7437,0.745
-0.08050508,-0.9940251,-0.037672706,-0.73914754,-0.015193631,-0.47428292,0.3833,0.3887,0.4275,0.433,0.4373,0.4448,0.4622,0.47,0.4727,0.4768,0.4802,0.481,0.4817,0.483,0.487,0.487,0.4878,0.4885,0.4915,0.4956,0.4968,0.501,0.5024,0.5024,0.506,0.5063,0.515,0.5176,0.519,0.519,0.5195,0.5244,0.526,0.532,0.532,0.5327,0.537,0.537,0.5386,0.539,0.54,0.5405,0.541,0.541,0.542,0.5454,0.5493,0.553,0.554,0.554,0.5566,0.558,0.559,0.5605,0.5605,0.565,0.5674,0.569,0.569,0.5703,0.5703,0.572,0.573,0.573,0.573,0.573,0.5747,0.5786,0.5786,0.5786,0.5854,0.5884,0.5913,0.5913,0.595,0.5967,0.598,0.5996,0.602,0.6035,0.605,0.605,0.6064,0.6064,0.612,0.6133,0.6147,0.6147,0.6147,0.623,0.6245,0.633,0.633,0.6343,0.6523,0.6646,0.6714,0.678,0.681,0.688
0.8671659,-0.0223547,0.59665334,-0.13261011,0.57162076,-0.16004631,0.3804,0.4233,0.433,0.4531,0.4553,0.4614,0.4636,0.4644,0.4656,0.467,0.4685,0.4692,0.4753,0.4753,0.4788,0.4878,0.4885,0.492,0.4968,0.4998,0.501,0.5024,0.503,0.5044,0.508,0.509,0.5103,0.5107,0.512,0.5127,0.5137,0.514,0.514,0.517,0.5234,0.5244,0.527,0.535,0.5356,0.5376,0.54,0.541,0.545,0.547,0.5483,0.5483,0.5483,0.5503,0.555,0.5566,0.562,0.562,0.5635,0.565,0.569,0.569,0.5703,0.572,0.572,0.573,0.5747,0.577,0.577,0.5786,0.5786,0.58,0.58,0.5815,0.583,0.583,0.584,0.5884,0.59,0.5923,0.5938,0.595,0.595,0.598,0.598,0.601,0.605,0.6064,0.608,0.6094,0.612,0.6133,0.616,0.616,0.6187,0.626,0.626,0.627,0.627,0.627,0.6313,0.638,0.655,0.663,0.6772,0.706
1.6025507,0.067685,1.1176076,-0.25159097,1.1999568,-0.22951493,0.3333,0.3652,0.397,0.4014,0.4102,0.4138,0.418,0.42,0.4282,0.4297,0.4373,0.4407,0.4463,0.4478,0.4546,0.456,0.4568,0.4587,0.461,0.4712,0.4746,0.4836,0.4844,0.4866,0.49,0.4915,0.4949,0.496,0.4968,0.4976,0.506,0.5063,0.509,0.516,0.522,0.522,0.5244,0.5244,0.532,0.532,0.534,0.537,0.5454,0.546,0.549,0.5493,0.558,0.559,0.559,0.5605,0.562,0.5635,0.5664,0.5674,0.5674,0.569,0.572,0.5747,0.5815,0.587,0.587,0.5884,0.59,0.5967,0.598,0.598,0.598,0.5996,0.602,0.605,0.605,0.6064,0.6094,0.612,0.6147,0.6147,0.616,0.6187,0.62,0.626,0.633,0.633,0.6343,0.6367,0.6367,0.638,0.6533,0.6562,0.6562,0.663,0.663,0.663,0.67,0.676,0.6963,0.6963,0.7036,0.724,0.7407,0.7476
-0.97649574,0.6723887,-0.6074543,0.35874856,-0.7223183,0.45704985,0.3833,0.3887,0.4192,0.424,0.4346,0.4353,0.4414,0.4526,0.456,0.4602,0.4614,0.4685,0.4727,0.4734,0.4817,0.4878,0.49,0.4915,0.4927,0.496,0.4968,0.4976,0.499,0.501,0.502,0.5024,0.503,0.504,0.5073,0.5127,0.5137,0.514,0.516,0.5176,0.5176,0.5186,0.5186,0.5195,0.524,0.528,0.531,0.5317,0.5317,0.5317,0.5366,0.5376,0.539,0.544,0.545,0.547,0.549,0.551,0.5522,0.5566,0.5566,0.5605,0.5664,0.5674,0.5674,0.5703,0.5703,0.5703,0.573,0.5757,0.577,0.584,0.5854,0.587,0.587,0.59,0.5923,0.5923,0.5938,0.5996,0.5996,0.602,0.605,0.605,0.6147,0.62,0.62,0.623,0.6245,0.6284,0.63,0.6313,0.641,0.645,0.6494,0.6523,0.6533,0.655,0.655,0.655,0.6646,0.6675,0.681,0.6826,0.7007,0.716
0.3213329,0.52078104,0.13063928,0.26293755,0.0365381,0.11264447,0.4055,0.4546,0.456,0.4644,0.4644,0.465,0.467,0.4817,0.4817,0.4824,0.4858,0.4866,0.487,0.4878,0.4893,0.4934,0.4941,0.4983,0.4998,0.502,0.504,0.508,0.508,0.509,0.5107,0.511,0.512,0.5137,0.5137,0.5156,0.516,0.5186,0.5186,0.5205,0.522,0.522,0.5317,0.534,0.5356,0.5356,0.537,0.541,0.542,0.545,0.545,0.5454,0.5454,0.547,0.547,0.5474,0.5503,0.5503,0.551,0.551,0.553,0.5566,0.559,0.562,0.562,0.5635,0.5635,0.5635,0.5703,0.5703,0.572,0.572,0.573,0.5747,0.5757,0.5757,0.577,0.5786,0.583,0.5854,0.5854,0.5923,0.5923,0.5923,0.5923,0.595,0.5967,0.5996,0.605,0.605,0.6094,0.612,0.62,0.6216,0.623,0.6245,0.627,0.6284,0.6284,0.63,0.6353,0.6494,0.6606,0.663,0.663,0.7007
-0.42304724,-0.7498317,-0.28327316,-0.5340915,-0.18345803,-0.38691255,0.3965,0.4229,0.424,0.4324,0.4448,0.4712,0.4768,0.4768,0.4775,0.481,0.483,0.49,0.49,0.4907,0.4915,0.4956,0.4968,0.504,0.5044,0.5063,0.5093,0.512,0.512,0.5156,0.516,0.5205,0.522,0.5225,0.524,0.5254,0.5273,0.5293,0.532,0.5327,0.534,0.535,0.5356,0.5386,0.54,0.5405,0.541,0.542,0.542,0.542,0.5425,0.5425,0.545,0.546,0.5493,0.551,0.5522,0.555,0.5566,0.558,0.558,0.559,0.559,0.5605,0.5635,0.565,0.569,0.569,0.5703,0.572,0.572,0.5747,0.5747,0.5747,0.577,0.577,0.5786,0.5786,0.5815,0.583,0.587,0.5884,0.5923,0.5938,0.5967,0.602,0.602,0.602,0.6064,0.6104,0.612,0.6147,0.6147,0.6147,0.616,0.6177,0.6187,0.6216,0.627,0.6284,0.633,0.648,0.666,0.6743,0.6772,0.681
2.855212,0.21485902,1.2334802,-0.15160654,1.2512391,-0.14448334,0.253,0.2676,0.271,0.298,0.307,0.329,0.3506,0.3618,0.3638,0.381,0.384,0.3882,0.3909,0.3958,0.4014,0.4067,0.4082,0.4102,0.4143,0.4185,0.4233,0.4304,0.4373,0.4387,0.4463,0.449,0.4614,0.465,0.4663,0.467,0.4734,0.4795,0.481,0.487,0.4878,0.4878,0.4941,0.4998,0.4998,0.501,0.504,0.508,0.5127,0.526,0.527,0.5273,0.5366,0.542,0.545,0.553,0.555,0.558,0.559,0.569,0.5815,0.5854,0.5854,0.5854,0.5884,0.598,0.5996,0.601,0.602,0.6094,0.612,0.6133,0.6147,0.6216,0.6284,0.63,0.6343,0.6367,0.6367,0.6426,0.6436,0.6494,0.6494,0.676,0.678,0.688,0.6895,0.6963,0.7075,0.7075,0.712,0.72,0.7227,0.734,0.7407,0.7505,0.7505,0.759,0.774,0.777,0.777,0.81,0.8115,0.8145,0.842,0.8574
-0.83245796,0.6778095,-0.53454155,0.3744855,-0.25333834,0.12314588,0.3923,0.3923,0.424,0.4282,0.44,0.4407,0.447,0.461,0.4622,0.4644,0.4656,0.472,0.4746,0.4783,0.4844,0.4915,0.492,0.4949,0.496,0.4998,0.4998,0.4998,0.5005,0.5005,0.502,0.5044,0.5044,0.5054,0.508,0.5093,0.511,0.514,0.5156,0.5205,0.521,0.5234,0.524,0.5244,0.5254,0.5273,0.529,0.5337,0.5356,0.5356,0.5366,0.5376,0.5454,0.546,0.549,0.5503,0.5503,0.5566,0.5566,0.558,0.559,0.5635,0.5664,0.5664,0.5664,0.5674,0.5674,0.5674,0.573,0.5757,0.577,0.577,0.58,0.584,0.59,0.59,0.59,0.59,0.5938,0.5938,0.5938,0.595,0.598,0.5996,0.6133,0.6147,0.616,0.62,0.623,0.623,0.6284,0.6313,0.6353,0.6436,0.645,0.6465,0.6465,0.648,0.6494,0.6533,0.663,0.666,0.673,0.6797,0.6895,0.713
0.36771807,-0.23083745,0.20383081,-0.18014954,0.044940725,-0.0036633431,0.4067,0.4353,0.449,0.4497,0.4573,0.4644,0.4656,0.4734,0.4775,0.4775,0.4802,0.487,0.487,0.492,0.4956,0.4983,0.499,0.499,0.503,0.504,0.506,0.5073,0.512,0.5137,0.514,0.516,0.516,0.516,0.5205,0.5244,0.527,0.5273,0.528,0.529,0.529,0.5293,0.5317,0.532,0.532,0.5376,0.54,0.5405,0.541,0.541,0.542,0.544,0.5454,0.549,0.5503,0.553,0.5566,0.5566,0.5605,0.5635,0.565,0.5664,0.5664,0.569,0.5703,0.572,0.572,0.573,0.573,0.5757,0.5757,0.577,0.5786,0.5786,0.5786,0.58,0.58,0.5815,0.583,0.584,0.5854,0.5854,0.587,0.59,0.59,0.59,0.5923,0.5938,0.5938,0.5996,0.5996,0.5996,0.601,0.6035,0.605,0.6104,0.6133,0.6133,0.6187,0.623,0.6284,0.6343,0.6494,0.651,0.6562,0.6772
0.40585494,1.0039111,0.18683326,0.55363333,0.30914465,0.6002706,0.377,0.411,0.4304,0.4373,0.444,0.452,0.4546,0.4573,0.4602,0.4622,0.467,0.4692,0.4705,0.472,0.4753,0.4753,0.4866,0.4878,0.4878,0.4934,0.4941,0.4949,0.4968,0.499,0.5005,0.501,0.5024,0.506,0.5063,0.5063,0.5073,0.5103,0.519,0.521,0.526,0.5303,0.5317,0.5327,0.534,0.5376,0.5376,0.5386,0.5386,0.539,0.539,0.54,0.54,0.541,0.542,0.5425,0.5454,0.549,0.551,0.553,0.555,0.555,0.5566,0.559,0.5605,0.5605,0.5635,0.5674,0.573,0.573,0.5747,0.5757,0.5757,0.5815,0.5884,0.59,0.5913,0.5938,0.595,0.5967,0.5967,0.5996,0.6064,0.608,0.6094,0.6094,0.612,0.6133,0.6133,0.62,0.6245,0.626,0.627,0.63,0.63,0.6396,0.645,0.6562,0.6577,0.663,0.6675,0.669,0.676,0.699,0.7144,0.7393
0.66077673,0.666697,0.3491286,0.35223246,0.06596625,0.11907151,0.3887,0.4373,0.4407,0.4429,0.447,0.452,0.4614,0.4656,0.4678,0.4746,0.4753,0.4753,0.4783,0.4802,0.4824,0.483,0.485,0.4866,0.4893,0.492,0.4934,0.5005,0.5005,0.503,0.506,0.509,0.509,0.511,0.511,0.5156,0.5176,0.519,0.5195,0.5195,0.521,0.5225,0.531,0.531,0.5317,0.534,0.5366,0.537,0.541,0.541,0.542,0.545,0.546,0.546,0.5493,0.551,0.552,0.5522,0.553,0.553,0.553,0.5566,0.559,0.5605,0.5605,0.562,0.5674,0.569,0.569,0.569,0.5703,0.572,0.5757,0.5786,0.58,0.58,0.583,0.583,0.584,0.5854,0.5913,0.5913,0.598,0.598,0.601,0.601,0.6064,0.6064,0.6064,0.608,0.6147,0.6187,0.626,0.63,0.633,0.6367,0.6367,0.6367,0.638,0.6426,0.655,0.6562,0.67,0.684,0.7036,0.724
-0.0006912308,-0.2657392,-0.017119404,-0.17123574,0.013813658,-0.009645384,0.42,0.4346,0.4373,0.4512,0.47,0.474,0.4753,0.4795,0.485,0.4893,0.4893,0.4968,0.4968,0.4976,0.502,0.5024,0.506,0.506,0.5073,0.508,0.5093,0.512,0.515,0.5156,0.5156,0.517,0.517,0.5195,0.5205,0.521,0.5244,0.527,0.527,0.5273,0.5303,0.531,0.532,0.5327,0.5337,0.5356,0.5366,0.541,0.542,0.542,0.5425,0.5435,0.5493,0.5503,0.552,0.553,0.5566,0.558,0.559,0.559,0.5605,0.565,0.5664,0.5664,0.5674,0.569,0.5703,0.5703,0.5703,0.5703,0.572,0.572,0.572,0.5757,0.5757,0.577,0.5786,0.5786,0.58,0.584,0.584,0.584,0.5854,0.5884,0.5884,0.5884,0.59,0.595,0.5967,0.5967,0.5967,0.5996,0.5996,0.601,0.601,0.6035,0.605,0.6094,0.6133,0.62,0.6245,0.63,0.641,0.648,0.655,0.669
1.4974109,-0.32464626,1.052879,-0.3855435,1.1269679,-0.44003654,0.334,0.3784,0.3901,0.4055,0.409,0.411,0.4116,0.4138,0.4436,0.444,0.447,0.4512,0.456,0.458,0.461,0.4636,0.465,0.4678,0.4705,0.4727,0.4727,0.4753,0.4775,0.4844,0.487,0.49,0.4907,0.503,0.506,0.5063,0.5073,0.508,0.511,0.521,0.5273,0.528,0.5337,0.5356,0.54,0.54,0.545,0.5503,0.553,0.553,0.554,0.562,0.5635,0.5635,0.5635,0.5664,0.569,0.569,0.572,0.5747,0.5757,0.5757,0.5757,0.577,0.577,0.577,0.5786,0.5786,0.58,0.584,0.587,0.587,0.5884,0.5938,0.5967,0.598,0.5996,0.601,0.605,0.6064,0.6104,0.612,0.6133,0.6133,0.6133,0.6147,0.6245,0.6245,0.6343,0.6367,0.638,0.638,0.6426,0.645,0.6533,0.6577,0.6577,0.6577,0.6606,0.673,0.678,0.691,0.699,0.7188,0.7188,0.7256
1.0735487,-0.75902367,0.8064922,-0.60846734,0.8671766,-0.76857704,0.3638,0.397,0.4138,0.4143,0.4143,0.4158,0.4263,0.4282,0.4373,0.4395,0.4407,0.449,0.463,0.465,0.4656,0.472,0.4836,0.492,0.4934,0.4934,0.4983,0.4983,0.501,0.5024,0.5024,0.504,0.511,0.512,0.5127,0.5137,0.5186,0.5225,0.524,0.5244,0.5244,0.5244,0.5273,0.535,0.5376,0.5386,0.539,0.5405,0.545,0.5454,0.546,0.549,0.551,0.552,0.553,0.5566,0.562,0.5635,0.5664,0.5703,0.5703,0.5703,0.572,0.5747,0.5757,0.577,0.577,0.5786,0.5786,0.58,0.5815,0.584,0.5884,0.5913,0.5913,0.5923,0.5938,0.5938,0.5938,0.595,0.5967,0.5996,0.602,0.602,0.6035,0.6064,0.6064,0.608,0.6094,0.616,0.616,0.6216,0.623,0.6284,0.6353,0.638,0.6494,0.6523,0.6616,0.6646,0.6714,0.6743,0.6772,0.681,0.688,0.699
-0.7348232,0.34767768,-0.45196843,0.17506334,-0.27061185,0.08742542,0.4214,0.4304,0.4436,0.4504,0.452,0.465,0.4663,0.4678,0.4705,0.472,0.472,0.4824,0.4824,0.4893,0.4915,0.4941,0.496,0.5005,0.502,0.504,0.5054,0.5063,0.5107,0.511,0.5127,0.515,0.5156,0.5156,0.5156,0.5156,0.5205,0.521,0.5225,0.524,0.5254,0.526,0.528,0.528,0.5337,0.5405,0.5405,0.542,0.5435,0.544,0.5454,0.546,0.547,0.5474,0.5474,0.549,0.551,0.552,0.552,0.553,0.5537,0.558,0.559,0.5605,0.562,0.565,0.5664,0.5664,0.5664,0.5674,0.572,0.573,0.573,0.5757,0.58,0.58,0.583,0.5854,0.587,0.5884,0.59,0.5923,0.5923,0.601,0.602,0.602,0.602,0.6035,0.608,0.6094,0.6187,0.6216,0.623,0.63,0.633,0.6353,0.6353,0.641,0.6426,0.645,0.648,0.648,0.6562,0.659,0.669,0.676
1.9904028,0.80999905,1.2446995,-0.11155456,1.2367178,-0.032372434,0.328,0.329,0.3347,0.361,0.372,0.3735,0.3845,0.4,0.4116,0.413,0.4165,0.418,0.4214,0.4214,0.4233,0.4282,0.4324,0.4395,0.4421,0.4573,0.4656,0.47,0.4727,0.4746,0.4783,0.481,0.483,0.483,0.4844,0.4878,0.4915,0.492,0.5005,0.501,0.501,0.5044,0.5107,0.511,0.511,0.512,0.5156,0.5156,0.5195,0.529,0.5293,0.5327,0.534,0.534,0.5366,0.539,0.541,0.5425,0.5435,0.544,0.559,0.565,0.5664,0.569,0.5703,0.5747,0.5757,0.5786,0.5923,0.5923,0.5938,0.598,0.602,0.6064,0.6104,0.6104,0.6216,0.6216,0.6313,0.6367,0.6367,0.6367,0.6396,0.641,0.6436,0.6465,0.6494,0.655,0.6646,0.67,0.6772,0.6772,0.6797,0.6826,0.6826,0.6865,0.699,0.7046,0.72,0.7227,0.724,0.745,0.7603,0.785,0.7866,0.835
1.9273343,-2.3435771,0.7827325,-0.8523576,0.79305935,-0.8897294,0.1989,0.2654,0.2869,0.3298,0.3313,0.3494,0.3584,0.3596,0.3853,0.4006,0.4014,0.4048,0.4116,0.413,0.4248,0.4324,0.4324,0.4478,0.4539,0.458,0.467,0.4734,0.4746,0.4746,0.4817,0.4858,0.487,0.4885,0.4956,0.4983,0.4983,0.503,0.503,0.5093,0.5127,0.5156,0.517,0.5186,0.521,0.5234,0.5234,0.527,0.528,0.5293,0.5293,0.5337,0.537,0.546,0.5474,0.5522,0.553,0.5566,0.559,0.5635,0.565,0.569,0.572,0.573,0.5747,0.5747,0.5757,0.5757,0.577,0.58,0.583,0.5854,0.5854,0.5938,0.598,0.5996,0.602,0.605,0.605,0.6094,0.6104,0.6367,0.6367,0.648,0.655,0.6675,0.6714,0.6743,0.6743,0.676,0.6865,0.691,0.709,0.7173,0.72,0.727,0.731,0.737,0.7393,0.7437,0.763,0.7896,0.8213,0.8335,0.8394,0.8726
1.4616892,0.024190644,1.0621641,-0.2587171,0.6252703,-0.074067846,0.3389,0.3804,0.4019,0.4097,0.4207,0.4214,0.4255,0.4263,0.438,0.4407,0.447,0.4497,0.4539,0.4546,0.458,0.4602,0.461,0.4644,0.4663,0.481,0.483,0.4836,0.4885,0.4893,0.4915,0.4941,0.4941,0.499,0.506,0.5063,0.5063,0.508,0.508,0.511,0.5176,0.519,0.521,0.528,0.5303,0.5337,0.5376,0.5435,0.5503,0.551,0.553,0.5537,0.5566,0.558,0.5605,0.5635,0.5664,0.569,0.569,0.5703,0.5703,0.573,0.573,0.573,0.5786,0.58,0.5815,0.584,0.5884,0.59,0.5938,0.5967,0.5996,0.5996,0.5996,0.5996,0.602,0.605,0.605,0.6064,0.608,0.6094,0.6133,0.6147,0.6177,0.6177,0.6245,0.6245,0.627,0.63,0.63,0.633,0.638,0.6465,0.648,0.6494,0.6523,0.6562,0.666,0.6675,0.681,0.6826,0.6978,0.712,0.7256,0.7383
0.3172188,1.9623344,0.06084755,0.7604182,0.079009086,0.7768771,0.273,0.296,0.3416,0.3486,0.3555,0.366,0.37,0.3777,0.3958,0.4033,0.4067,0.409,0.4255,0.4282,0.4316,0.4316,0.4373,0.4387,0.4414,0.4421,0.4553,0.4685,0.4685,0.4727,0.4753,0.4783,0.4788,0.4817,0.4836,0.4915,0.4934,0.4934,0.4998,0.4998,0.501,0.503,0.509,0.5093,0.5093,0.5107,0.5137,0.5137,0.514,0.5234,0.5254,0.5273,0.535,0.5386,0.5425,0.5454,0.5474,0.5483,0.5493,0.5503,0.562,0.5664,0.5664,0.569,0.569,0.572,0.573,0.584,0.5913,0.5913,0.5938,0.5996,0.605,0.62,0.62,0.6245,0.633,0.6343,0.6353,0.6367,0.641,0.6436,0.6436,0.651,0.6562,0.6562,0.6562,0.659,0.6646,0.669,0.6714,0.6772,0.6826,0.6865,0.694,0.6953,0.7007,0.7188,0.721,0.724,0.7256,0.7295,0.737,0.7656,0.774,0.8545
1.7656119,0.7709441,1.2034416,-0.1000967,0.64413935,0.18548466,0.3464,0.3506,0.3506,0.38,0.3909,0.3928,0.4067,0.4138,0.4185,0.4192,0.4214,0.427,0.4297,0.4304,0.4304,0.4353,0.4485,0.4512,0.4531,0.461,0.476,0.4788,0.4788,0.4795,0.483,0.4836,0.4836,0.4866,0.4893,0.4976,0.4976,0.5005,0.5063,0.511,0.511,0.514,0.514,0.514,0.5186,0.519,0.522,0.524,0.531,0.532,0.5327,0.534,0.535,0.5366,0.537,0.5376,0.5435,0.5483,0.5483,0.551,0.5566,0.558,0.562,0.5674,0.5703,0.572,0.573,0.5786,0.584,0.587,0.587,0.587,0.5913,0.5967,0.601,0.6064,0.6133,0.6177,0.623,0.6284,0.63,0.6313,0.6313,0.6353,0.6367,0.6367,0.6396,0.6494,0.655,0.6646,0.666,0.666,0.6675,0.6675,0.669,0.676,0.6855,0.688,0.6963,0.709,0.7104,0.7227,0.7383,0.767,0.77,0.817
-0.12227137,-2.309396,0.017044239,-1.0751078,0.0012826471,-1.1093196,0.3042,0.3223,0.3486,0.3513,0.368,0.3909,0.4082,0.4165,0.4263,0.4275,0.4338,0.4353,0.44,0.4407,0.4414,0.449,0.4539,0.456,0.4602,0.4644,0.465,0.4678,0.4712,0.4753,0.4817,0.4878,0.4915,0.4956,0.4968,0.5005,0.5024,0.5024,0.5044,0.5063,0.5093,0.5103,0.511,0.524,0.526,0.5273,0.529,0.5317,0.534,0.535,0.539,0.5405,0.555,0.5566,0.558,0.558,0.562,0.562,0.562,0.572,0.5747,0.5747,0.5786,0.583,0.5854,0.5854,0.587,0.5884,0.59,0.5913,0.5923,0.5938,0.5967,0.601,0.6035,0.6035,0.605,0.6064,0.608,0.6094,0.6104,0.6133,0.6147,0.6147,0.6245,0.627,0.63,0.6313,0.6436,0.6436,0.645,0.6465,0.651,0.666,0.673,0.676,0.6797,0.6855,0.6865,0.7007,0.706,0.727,0.7393,0.749,0.7603,0.7905
-0.4912903,-1.2440531,-0.30081114,-0.8765774,-0.359685,-0.99292386,0.363,0.4014,0.4214,0.4233,0.4275,0.4395,0.4395,0.4568,0.4685,0.47,0.474,0.4795,0.4795,0.4802,0.4802,0.4836,0.4844,0.485,0.4858,0.4907,0.4907,0.496,0.4983,0.4983,0.5044,0.5044,0.506,0.506,0.512,0.5156,0.516,0.521,0.5225,0.524,0.5254,0.527,0.5273,0.528,0.532,0.5327,0.5454,0.546,0.546,0.5474,0.5483,0.5493,0.5493,0.5503,0.5522,0.5537,0.555,0.558,0.559,0.559,0.5605,0.562,0.565,0.5664,0.569,0.5703,0.5703,0.573,0.5747,0.5747,0.58,0.583,0.584,0.5854,0.5854,0.5884,0.59,0.5923,0.5967,0.598,0.598,0.6035,0.605,0.605,0.608,0.6094,0.6104,0.6133,0.6133,0.6187,0.6216,0.626,0.627,0.6313,0.6313,0.6343,0.6343,0.6367,0.638,0.6426,0.6533,0.6797,0.6855,0.694,0.7007,0.7188
-1.176956,2.357516,-0.43462193,0.7072909,-0.44584194,0.72815734,0.12476,0.2266,0.2412,0.2812,0.2974,0.3174,0.323,0.3464,0.3472,0.363,0.3672,0.3713,0.3867,0.395,0.3984,0.4033,0.4055,0.406,0.4082,0.413,0.4229,0.4324,0.4373,0.44,0.4436,0.4448,0.456,0.4573,0.4685,0.47,0.4775,0.4968,0.5024,0.5024,0.506,0.5063,0.511,0.5156,0.517,0.5234,0.5254,0.526,0.527,0.528,0.5293,0.5317,0.5317,0.5386,0.539,0.54,0.541,0.545,0.545,0.5454,0.5493,0.573,0.5747,0.5747,0.58,0.58,0.5884,0.5938,0.595,0.598,0.5996,0.616,0.6245,0.63,0.6533,0.6533,0.655,0.6562,0.6577,0.6606,0.6616,0.6616,0.663,0.6675,0.669,0.67,0.6743,0.691,0.6924,0.6924,0.702,0.713,0.713,0.7188,0.72,0.724,0.7393,0.745,0.752,0.7534,0.7812,0.831,0.8335,0.8433,0.884,0.886
-0.6401084,-0.19565263,-0.4041975,-0.13247553,-0.32447165,-0.11993498,0.4373,0.4531,0.4531,0.4644,0.465,0.47,0.474,0.4768,0.4775,0.4802,0.4817,0.4836,0.4941,0.4949,0.4956,0.499,0.5024,0.506,0.508,0.511,0.5156,0.5156,0.517,0.5195,0.5195,0.5205,0.5225,0.524,0.524,0.527,0.5273,0.528,0.531,0.532,0.5327,0.534,0.535,0.5376,0.54,0.54,0.54,0.54,0.541,0.542,0.542,0.5425,0.544,0.5454,0.5474,0.551,0.5522,0.5522,0.554,0.558,0.559,0.5605,0.5635,0.5635,0.565,0.5664,0.5674,0.5674,0.5674,0.5674,0.5703,0.572,0.572,0.573,0.573,0.5757,0.577,0.577,0.5815,0.5815,0.5884,0.59,0.5967,0.5967,0.598,0.598,0.5996,0.608,0.6094,0.6094,0.6094,0.6094,0.6133,0.6177,0.62,0.623,0.6245,0.626,0.626,0.63,0.6313,0.6396,0.6494,0.6577,0.6743,0.6743
-0.51480764,-1.8386546,-0.21821898,-1.0267717,-0.2438457,-1.052475,0.3298,0.3638,0.375,0.3792,0.4097,0.4165,0.4275,0.4275,0.4365,0.4407,0.4485,0.4497,0.4539,0.4568,0.461,0.4636,0.4636,0.4644,0.4712,0.4734,0.4788,0.4824,0.487,0.49,0.4927,0.4934,0.496,0.4998,0.5005,0.5024,0.508,0.5093,0.5093,0.5107,0.5156,0.517,0.519,0.528,0.531,0.5327,0.5337,0.534,0.542,0.5435,0.545,0.5474,0.562,0.562,0.562,0.562,0.562,0.5635,0.565,0.569,0.5703,0.5703,0.577,0.5786,0.5786,0.58,0.58,0.5815,0.584,0.5854,0.5854,0.5854,0.59,0.5913,0.595,0.598,0.598,0.601,0.602,0.602,0.605,0.6064,0.6094,0.6094,0.616,0.6177,0.6187,0.6313,0.6367,0.641,0.6436,0.6494,0.6523,0.655,0.6562,0.6606,0.663,0.6646,0.6714,0.678,0.6895,0.691,0.709,0.72,0.7324,0.7573
