input_0,input_1,predicted_0,predicted_1,target_0,target_1,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99
1.0494479,0.59679323,0.6165091,0.239096,0.6159873,0.23951483,0.009054154,0.020335995,0.031608198,0.041751,0.05158549,0.061771646,0.07502036,0.08720331,0.09678802,0.108403146,0.11773047,0.12753454,0.13798544,0.14815488,0.15693101,0.16577597,0.17709021,0.18639082,0.1969914,0.20626536,0.21742666,0.22622852,0.23604038,0.24538422,0.25525677,0.26478547,0.27706248,0.28766596,0.29753006,0.3075125,0.31676102,0.3282408,0.33829716,0.34833196,0.35814637,0.36728212,0.37597615,0.38598603,0.39529684,0.40442312,0.41496786,0.4248939,0.4343064,0.44369084,0.45309132,0.4628308,0.4709981,0.48104006,0.48975107,0.50141454,0.51017886,0.5215201,0.53185296,0.5409099,0.54942536,0.55852103,0.56773186,0.57878464,0.58816224,0.5993106,0.61004233,0.6199346,0.6297995,0.63968587,0.651699,0.6617865,0.671635,0.68177444,0.6920121,0.7031891,0.71319175,0.7241445,0.7334718,0.74180424,0.7524168,0.76341045,0.7733563,0.7857145,0.7950509,0.80384207,0.81435275,0.82413787,0.8336995,0.8446971,0.85383177,0.86406827,0.87491524,0.8838209,0.8960128,0.9064274,0.9164697,0.92544353,0.93481827,0.9440679,0.95261455,0.96246934,0.97248924,0.9817248,0.990205,0.99999994
1.3129616,0.61907285,0.62780553,0.20687744,0.62823945,0.20815563,0.009198777,0.020439127,0.032179438,0.04224673,0.052017584,0.062171564,0.07593261,0.08849434,0.09792046,0.109726876,0.119001195,0.12873217,0.13915639,0.14905314,0.15779698,0.16655365,0.17815293,0.18732087,0.19795524,0.20746282,0.21932414,0.22795978,0.23791803,0.2470776,0.2568041,0.26652443,0.2789899,0.28940922,0.2992465,0.3093245,0.31865615,0.3303336,0.34043875,0.3505246,0.3603364,0.36940694,0.37788796,0.38792163,0.39713672,0.40632987,0.4167987,0.42686296,0.43609548,0.44547623,0.45493004,0.46470654,0.47280118,0.4827335,0.49136913,0.50311947,0.51165557,0.5226725,0.53303087,0.542128,0.55044806,0.55943704,0.5685888,0.5798849,0.5892496,0.6003029,0.6112447,0.6212276,0.63091063,0.64090276,0.65294206,0.6630461,0.67291754,0.68306035,0.69316924,0.7046404,0.71463394,0.72540647,0.7346159,0.74284303,0.7534518,0.76453346,0.7743237,0.7870459,0.7961564,0.8046977,0.81509984,0.82491493,0.8347007,0.8456165,0.85472864,0.86495626,0.87613845,0.8848705,0.8972134,0.907492,0.9174337,0.9262871,0.9355512,0.9448681,0.9532555,0.96287775,0.9728962,0.98197675,0.99033445,1.0
-0.6229365,1.0034796,-0.4456829,0.6708558,-0.44893655,0.67533803,0.009125537,0.020507433,0.031399313,0.042036936,0.05214415,0.06200203,0.07401344,0.08529918,0.09569165,0.10649943,0.11551865,0.12476134,0.13416679,0.14436993,0.15445049,0.16430762,0.17406598,0.18403052,0.19381556,0.20280291,0.21185079,0.22134015,0.23132476,0.2411562,0.25189954,0.26110393,0.2717111,0.28395194,0.29554415,0.30530652,0.31467816,0.3251515,0.33535558,0.3446679,0.35411364,0.3626842,0.37184823,0.38173634,0.38997352,0.39881396,0.40957502,0.4192079,0.42929974,0.43860415,0.44809783,0.4572423,0.46603113,0.47655123,0.4852919,0.49601817,0.50523216,0.516782,0.52592146,0.5347017,0.54333735,0.55231816,0.5615125,0.57279474,0.58244205,0.5932518,0.60369515,0.6132522,0.6238986,0.6333504,0.6451712,0.65551436,0.66501933,0.6742204,0.6862069,0.6973591,0.7063284,0.71806586,0.7277394,0.7366069,0.74742454,0.7585103,0.7696482,0.7812376,0.79121655,0.7999104,0.8103261,0.8198091,0.82882,0.8407817,0.85008097,0.85989004,0.8693965,0.8788766,0.8899522,0.9010996,0.9116092,0.92146474,0.9309515,0.93985426,0.949141,0.9597592,0.97027963,0.9810532,0.98974806,1.0
-0.35568884,0.16206363,-0.1855566,0.13438764,-0.18714963,0.133829,0.00915526,0.020294063,0.030742042,0.041342903,0.051266525,0.06148775,0.07332831,0.08411518,0.09458486,0.10541396,0.11514512,0.1246901,0.13472569,0.1452688,0.154778,0.16449907,0.17498347,0.18489724,0.1949874,0.20376082,0.2132266,0.22277597,0.23250593,0.24204887,0.25235844,0.261937,0.27295947,0.28448206,0.29532635,0.30536112,0.31402177,0.32492712,0.33479193,0.34472638,0.3543477,0.36336046,0.3727237,0.38223872,0.39100143,0.400169,0.4110027,0.42136684,0.43165472,0.4411718,0.45094192,0.46033493,0.46907306,0.47956163,0.48900634,0.49978137,0.509774,0.5218732,0.53130585,0.54021794,0.548829,0.5578605,0.5666051,0.577419,0.58755267,0.5982975,0.6089753,0.61896455,0.629347,0.63850904,0.6500162,0.6603868,0.6693229,0.67876184,0.69076395,0.7006024,0.7100966,0.72187513,0.7322779,0.7409481,0.75096774,0.76153857,0.77261907,0.7838288,0.793715,0.80299175,0.81384134,0.82282007,0.8318213,0.84327376,0.8527543,0.86256164,0.8718458,0.88089603,0.89237785,0.90321887,0.9136793,0.92376566,0.9329708,0.94191456,0.9513587,0.96134114,0.9713491,0.98131704,0.9899808,1.0
0.60449797,-0.43062216,0.3682173,-0.39574668,0.36774224,-0.39536107,0.009339987,0.02027421,0.031210437,0.041503526,0.050813917,0.06172947,0.074209884,0.08527908,0.095418036,0.10667872,0.1169359,0.12665951,0.13745844,0.14823762,0.15706381,0.16630119,0.17691843,0.18634431,0.19693631,0.20580247,0.21574908,0.22474223,0.23427865,0.24346206,0.25353643,0.26317877,0.2746805,0.28520867,0.2952596,0.3046087,0.31310093,0.32494748,0.33484504,0.34503242,0.35477415,0.36421904,0.37321934,0.38275808,0.39118627,0.3999695,0.4109962,0.42198327,0.43210438,0.4422083,0.45241904,0.46222252,0.4704444,0.48102316,0.4909522,0.50217307,0.51197773,0.5241245,0.5333641,0.5424394,0.5506443,0.55945647,0.5681501,0.5785356,0.5890821,0.60027635,0.6111182,0.62145805,0.6315996,0.64068437,0.6527292,0.66299593,0.6722734,0.6815069,0.69276756,0.7032412,0.713677,0.7254428,0.73570925,0.74447423,0.75462973,0.7651734,0.7748025,0.7863464,0.79614747,0.80491036,0.81578803,0.82486665,0.83439726,0.8460601,0.8552817,0.86494,0.87431026,0.88309985,0.8951889,0.9062049,0.91682214,0.9264239,0.9351954,0.94444233,0.95360506,0.96333575,0.972718,0.98196214,0.99029416,1.0
1.6926613,0.3811835,0.65526,0.036543727,0.6557704,0.03828931,0.009569599,0.02037044,0.032789998,0.042749316,0.052281607,0.06258619,0.07724861,0.0903279,0.09945482,0.111389846,0.120761186,0.13038702,0.14100972,0.15061647,0.15916586,0.16784881,0.1794435,0.18862909,0.19949672,0.20906866,0.22160092,0.22980973,0.23975417,0.2487133,0.25813684,0.26820087,0.28083295,0.29088664,0.30066437,0.31040514,0.31953818,0.33190328,0.34183392,0.35232037,0.36229825,0.37137958,0.3795634,0.38945457,0.3984856,0.40751335,0.41834918,0.4289602,0.43803492,0.44742343,0.45699155,0.46705645,0.47506046,0.48518404,0.49397686,0.5057829,0.5142183,0.5247983,0.5348831,0.5442533,0.55226314,0.56120753,0.57023084,0.5814743,0.5911617,0.6023143,0.61362314,0.62378913,0.63323,0.64328426,0.6556479,0.66573805,0.67572325,0.6858764,0.69557154,0.7074499,0.7174817,0.72807294,0.7371954,0.7452928,0.7559106,0.7668554,0.77604777,0.78906333,0.7981082,0.80643,0.8168242,0.8268117,0.8367736,0.8474704,0.8565009,0.8665268,0.87768203,0.88626593,0.8988472,0.9088472,0.91871095,0.9273971,0.93651617,0.94603336,0.9542412,0.96373284,0.97340727,0.9822983,0.9905574,0.99999994
-0.15387194,-0.39548367,-0.24091981,-0.29398647,-0.23968259,-0.2960526,0.00938519,0.020257592,0.030441388,0.041225232,0.050701078,0.061542995,0.073432356,0.08416957,0.0942649,0.10528361,0.11510301,0.12497469,0.13535428,0.14605746,0.15541178,0.16541313,0.17616673,0.18603374,0.19619147,0.20507936,0.21476099,0.22429165,0.2341295,0.24380906,0.25422418,0.26432222,0.27551308,0.2867176,0.29725516,0.30724525,0.3157225,0.32730955,0.33701128,0.3473195,0.356663,0.3663337,0.37554803,0.3847517,0.39330482,0.4025012,0.4132732,0.42396396,0.43444765,0.44415683,0.45408422,0.46359947,0.47240692,0.4825176,0.49209258,0.5028988,0.51322645,0.52575195,0.534941,0.5436225,0.55214125,0.56098855,0.56962353,0.580059,0.59033,0.6007955,0.61136526,0.62162614,0.6317948,0.6404742,0.65184337,0.66207683,0.6710871,0.6801353,0.69246817,0.7022193,0.7122617,0.7239111,0.73458594,0.7433131,0.75305974,0.7634746,0.77426106,0.7856476,0.7952586,0.80432564,0.8154003,0.8241938,0.8334385,0.84496915,0.854283,0.86380696,0.8730523,0.88198584,0.8935475,0.9044518,0.9149038,0.9250293,0.9339454,0.9429915,0.952745,0.9622145,0.97197807,0.9815902,0.99020725,1.0
-0.6178707,-0.48125586,-0.28852975,-0.25707212,-0.2888093,-0.25741223,0.009074114,0.019840688,0.030084014,0.040849276,0.05010801,0.061010145,0.073025525,0.0838316,0.093940265,0.1050337,0.11477564,0.124627605,0.13476883,0.14536493,0.15473852,0.16509375,0.17589323,0.18576686,0.19583729,0.20477946,0.21437065,0.22388083,0.23376998,0.24343023,0.25399372,0.2643537,0.27517757,0.28670448,0.2975244,0.30788136,0.31643906,0.32798427,0.3376826,0.34776968,0.35667154,0.3662172,0.37517136,0.38427824,0.39251313,0.40179276,0.41243228,0.4231079,0.43339384,0.4429567,0.45314372,0.462761,0.47166777,0.48170996,0.49146336,0.5021618,0.5128055,0.5252296,0.5342512,0.5429257,0.5512333,0.55986655,0.5684284,0.57910144,0.58930826,0.59943295,0.6098759,0.6198561,0.6298182,0.6384567,0.6498925,0.66038406,0.6695887,0.67825997,0.6913344,0.7013103,0.711125,0.7227992,0.7335559,0.7423101,0.75193447,0.7619885,0.7729876,0.78459924,0.7944107,0.80323356,0.8144976,0.82307726,0.83239377,0.8439913,0.8533118,0.86270374,0.87178725,0.8808034,0.89237964,0.9034319,0.9138029,0.9240545,0.93291736,0.9420042,0.95173484,0.9611889,0.97146136,0.98137885,0.9902547,0.9999999
-0.19662203,-1.0031382,-0.056526564,-0.4619767,-0.056238282,-0.46334374,0.009314355,0.02014693,0.03026567,0.04088419,0.049963918,0.061197802,0.07339207,0.08378489,0.09377484,0.10501696,0.11495548,0.12502527,0.13556115,0.1463924,0.1556767,0.16611496,0.17694688,0.18658157,0.1967986,0.20577583,0.21548489,0.22497368,0.23471332,0.24431221,0.25467968,0.26504147,0.27622336,0.28751016,0.29793572,0.30812532,0.31655145,0.32859188,0.33824864,0.34892762,0.35790977,0.36790693,0.37664202,0.38585517,0.3939476,0.4028062,0.41349167,0.42465994,0.43507752,0.4448892,0.45518637,0.46506196,0.47383446,0.48387462,0.49354348,0.50426424,0.5148834,0.5277427,0.5365732,0.5451101,0.5532263,0.5617914,0.57020724,0.5805893,0.5910314,0.60115004,0.61156225,0.62177753,0.6318014,0.6402234,0.6515925,0.6619688,0.6711164,0.67950356,0.6927064,0.7025615,0.71309674,0.7248224,0.7358014,0.7446887,0.75439584,0.76446235,0.77516156,0.7865849,0.79607284,0.80483997,0.81580627,0.82397515,0.83329177,0.84528524,0.85449,0.8638288,0.8725628,0.88152146,0.89312893,0.90461516,0.91531175,0.92552054,0.9339693,0.9429476,0.9530332,0.9620925,0.9719905,0.98167443,0.9903067,1.0000001
1.6784624,2.7760954,0.34373766,0.67889947,0.34479395,0.681718,0.008233997,0.02090946,0.034825634,0.044178784,0.053790916,0.06303171,0.08002814,0.09392394,0.10267936,0.11519186,0.12336178,0.13341546,0.14279777,0.15112984,0.15983835,0.16817552,0.18239738,0.19110802,0.20114397,0.21199647,0.22632986,0.23490965,0.246912,0.25479776,0.26386315,0.27313107,0.28478688,0.297695,0.30774504,0.31930733,0.32963616,0.34080583,0.35324523,0.36329573,0.37189755,0.38088197,0.38797405,0.39808622,0.40622926,0.41582146,0.42593047,0.43338653,0.44077736,0.45040682,0.45854586,0.4672746,0.47503528,0.48366442,0.49030247,0.50293314,0.5097369,0.52018446,0.53099,0.53939056,0.54684293,0.55473834,0.56320477,0.5748435,0.5833513,0.5937423,0.60529333,0.61624825,0.6252404,0.635197,0.64802027,0.659041,0.66848767,0.67796147,0.69040394,0.7033215,0.7136492,0.72331905,0.731963,0.73947567,0.7506113,0.76239306,0.77425843,0.789651,0.797013,0.8047264,0.8143594,0.82239974,0.8326365,0.8442002,0.853021,0.8635692,0.87854654,0.88711166,0.90058327,0.9114404,0.9201574,0.92971456,0.9383048,0.94696033,0.9554889,0.9637029,0.97567457,0.9839408,0.9909042,1.0
-0.24478647,0.73540705,-0.10635864,0.18137236,-0.10746264,0.18242833,0.009096727,0.02035508,0.030971747,0.041681156,0.051859993,0.06185819,0.07381123,0.08489166,0.09523537,0.10614002,0.11539184,0.12477733,0.13455294,0.14494775,0.15458018,0.16411899,0.17428285,0.18413904,0.19420461,0.20314065,0.21251756,0.2219369,0.23180091,0.24160445,0.2520789,0.26128396,0.2722206,0.28397685,0.295085,0.3049088,0.3140875,0.32468444,0.33478546,0.3443903,0.3540457,0.36278644,0.37198478,0.38181993,0.39043674,0.39940393,0.41022503,0.41989753,0.42991304,0.4392437,0.44865155,0.45794016,0.46660125,0.477046,0.4859358,0.49684444,0.5062494,0.5179928,0.5273605,0.53624,0.5449584,0.5541685,0.5631994,0.574309,0.58410263,0.5949376,0.6054939,0.6152057,0.6257131,0.6352121,0.6468172,0.6571797,0.6665979,0.6761796,0.6878643,0.6986051,0.70792496,0.7196182,0.72938174,0.7380778,0.7485631,0.7595278,0.7705866,0.78202295,0.7920089,0.8010745,0.8116324,0.8211488,0.8302007,0.84179723,0.8510955,0.86097205,0.8705193,0.87984824,0.89107776,0.9019472,0.9123875,0.92229223,0.9318724,0.94085,0.9500159,0.96047944,0.9707417,0.9810767,0.9898314,0.9999999
0.33315107,0.64646906,0.028569203,0.12921192,0.029837444,0.12987567,0.008937733,0.020194786,0.03070001,0.04125311,0.05126782,0.06153157,0.07373161,0.08499141,0.095051676,0.10615926,0.115419626,0.12523086,0.13541241,0.14597905,0.15511589,0.16416782,0.17484826,0.18449397,0.19484311,0.20385095,0.21366787,0.22295484,0.23277013,0.24247342,0.25283456,0.26216984,0.27382684,0.28506535,0.2953718,0.30527508,0.31443483,0.32534355,0.33524972,0.34509605,0.3548047,0.36409846,0.37326548,0.3830661,0.39231515,0.40127748,0.41194066,0.42149147,0.43142018,0.4407293,0.4500083,0.45947874,0.46793565,0.47805953,0.4867902,0.4981432,0.5073996,0.5193783,0.5293243,0.53821576,0.54698277,0.5564578,0.5655796,0.576475,0.5860565,0.59710795,0.60769683,0.61751974,0.6277185,0.6373931,0.64900327,0.6591863,0.66882235,0.6789138,0.6898345,0.700525,0.7102648,0.7216226,0.731144,0.7397121,0.7502119,0.7611226,0.7716883,0.783297,0.7930998,0.80230105,0.8129574,0.8226494,0.8318613,0.8432081,0.8523583,0.8624498,0.8723141,0.8815378,0.8931394,0.90376914,0.9141681,0.9236307,0.9332468,0.9423697,0.9511958,0.96155536,0.9715124,0.9811746,0.9899619,1.0000001
0.70662034,1.4035779,0.32925165,0.66037035,0.32878804,0.6610285,0.008847548,0.020514399,0.03168851,0.04195138,0.05189667,0.06174516,0.07528721,0.08744995,0.09702928,0.10881207,0.11773827,0.12746193,0.1374297,0.14710689,0.1564952,0.1654323,0.17677407,0.18605302,0.19640411,0.20604387,0.21720025,0.22620031,0.23666447,0.2459372,0.2560417,0.26501158,0.27680302,0.2885757,0.29886603,0.3092453,0.31925118,0.3302005,0.3409866,0.3508871,0.36031848,0.3691974,0.3778231,0.38784337,0.39674887,0.40569362,0.41587374,0.42463744,0.4338335,0.44326317,0.45202905,0.4614489,0.4697665,0.4792893,0.48717096,0.49871033,0.5070503,0.518011,0.528306,0.5369254,0.54532975,0.55422384,0.5636047,0.57493126,0.5840019,0.5949552,0.60557675,0.61555004,0.6254286,0.63532066,0.6472322,0.6575703,0.66734004,0.67741746,0.6888461,0.7005144,0.7103803,0.72128356,0.73035586,0.73873866,0.74952215,0.7607414,0.7718231,0.7846774,0.79361665,0.80238146,0.81238425,0.8216175,0.830893,0.842291,0.8513899,0.86195064,0.87318975,0.8822008,0.8942512,0.90521854,0.9150972,0.924474,0.933887,0.94300926,0.95167935,0.96153945,0.97209436,0.9816099,0.9900688,1.0
-0.9633787,-0.0446852,-0.33295333,-0.07143582,-0.33428222,-0.07168285,0.009004087,0.020012584,0.030439034,0.041009016,0.050545093,0.060853846,0.07298052,0.08385612,0.09443643,0.10553804,0.11525893,0.124699175,0.13454998,0.1448994,0.15439278,0.16484983,0.1753366,0.18521374,0.1953805,0.20420289,0.21354738,0.22290844,0.23269033,0.24221972,0.25295287,0.26271182,0.27309954,0.2849786,0.2964012,0.3067451,0.31546152,0.32653332,0.3363218,0.34593034,0.35491577,0.3637608,0.37277314,0.38203982,0.3903186,0.39964145,0.4101497,0.42076945,0.43085256,0.44017482,0.45031983,0.45971924,0.46861297,0.47930396,0.48913914,0.49969363,0.51010007,0.522209,0.5312804,0.5401157,0.54837126,0.5568681,0.5654893,0.5764228,0.58652174,0.5970069,0.6074918,0.6170509,0.6271161,0.63609385,0.6478059,0.6583833,0.66746134,0.67630315,0.6897229,0.6998044,0.70915234,0.7210357,0.7316331,0.740388,0.7500822,0.7600936,0.77144396,0.7831274,0.7933402,0.8022307,0.8134324,0.82207566,0.8311277,0.84260905,0.85223955,0.8617672,0.870853,0.87990224,0.8913752,0.90242136,0.9127942,0.92304647,0.9321018,0.9409037,0.9504287,0.960191,0.9708517,0.98107934,0.98995847,1.0000002
-1.2268437,0.78266746,-0.7759145,0.43189093,-0.7754975,0.4312134,0.009153663,0.020660184,0.03192832,0.042558104,0.052399103,0.062253322,0.074248925,0.08535591,0.09610607,0.10689962,0.11624238,0.12526843,0.13447534,0.14472726,0.15477744,0.16486318,0.1747314,0.18453568,0.19422603,0.20309752,0.21203968,0.22140299,0.23129109,0.24102457,0.25193337,0.2613629,0.2713804,0.2838874,0.29592407,0.30593204,0.31505504,0.32528245,0.33537528,0.34439418,0.35354337,0.3618191,0.37097108,0.38046995,0.38839757,0.39737308,0.40825328,0.41850567,0.42867342,0.43799737,0.44796887,0.45708185,0.46588916,0.4766873,0.48599875,0.49647012,0.50618863,0.51782936,0.5267079,0.5355761,0.54395145,0.5523554,0.56145394,0.5728222,0.5828714,0.593958,0.60433334,0.61381805,0.6243863,0.633577,0.64545745,0.6560749,0.66522074,0.6740706,0.687165,0.69792634,0.70687723,0.7189507,0.72895247,0.7380443,0.74820197,0.75905895,0.77020055,0.78182566,0.79210436,0.8008902,0.81178766,0.82069284,0.82962024,0.8417144,0.85118574,0.86083066,0.8699966,0.8793977,0.89052236,0.9017987,0.91239774,0.9223688,0.9314424,0.94019824,0.9495478,0.95975494,0.9705373,0.9812273,0.98970234,1.0
-0.23495209,1.5733641,-0.15954386,0.7875218,-0.15973979,0.78766066,0.009168684,0.020637244,0.031651653,0.042057,0.0519807,0.061770245,0.07424207,0.085974,0.09563474,0.10661358,0.11554748,0.12509654,0.13439655,0.14437701,0.15462166,0.16406956,0.17403005,0.18374935,0.19362123,0.2029235,0.21245249,0.22175646,0.23180008,0.24156204,0.25232655,0.2611947,0.2723016,0.28507543,0.29624215,0.30569726,0.31568754,0.32628128,0.33670887,0.34606525,0.355329,0.36410403,0.37309647,0.38336664,0.39153987,0.40009385,0.41067758,0.41954738,0.4294648,0.43874043,0.4476205,0.45679814,0.46557423,0.47563773,0.48368916,0.49463454,0.5033636,0.51485324,0.524113,0.5326921,0.5412586,0.55037427,0.55979824,0.57111454,0.58035004,0.59116,0.6016252,0.61123306,0.62173796,0.6314566,0.64354914,0.6539158,0.6636894,0.6732335,0.6849354,0.697283,0.70659435,0.71806014,0.72721374,0.73625183,0.74764645,0.7590438,0.76997054,0.78230906,0.7918163,0.80042577,0.8105114,0.8203267,0.82927096,0.8413591,0.85035425,0.86038905,0.8703977,0.87998295,0.8915754,0.9027339,0.9131019,0.9226001,0.93235517,0.941487,0.9506021,0.9609878,0.97118425,0.98161155,0.990153,0.99999994
0.17665173,-0.37889996,-0.046019636,-0.24792281,-0.055107724,-0.25035912,0.009427514,0.020365624,0.03078025,0.041316032,0.050780155,0.06164375,0.07364812,0.08445682,0.09458469,0.10566999,0.11568453,0.12548056,0.136087,0.1467887,0.15594794,0.1656049,0.17632556,0.18605739,0.19629945,0.20517689,0.21493176,0.22425967,0.23395652,0.24347624,0.25372565,0.26360893,0.27494878,0.2858589,0.2961668,0.30588764,0.31430596,0.32593817,0.33572435,0.34601828,0.35557848,0.3651758,0.37441307,0.38376153,0.39233753,0.40142047,0.4122318,0.42308214,0.4335003,0.44333735,0.45331115,0.4628594,0.47139674,0.48175067,0.49141324,0.5023861,0.51247716,0.5249658,0.53426987,0.5431019,0.55153155,0.56041276,0.5691334,0.57947487,0.5898402,0.6006833,0.61134744,0.6215955,0.63181615,0.64067197,0.65221083,0.6624251,0.67145336,0.6806221,0.6924274,0.70239514,0.7126013,0.7243348,0.7348593,0.74364084,0.7535789,0.7641134,0.7744667,0.7858823,0.7955667,0.80457515,0.8155601,0.8244799,0.8337601,0.8453781,0.85469806,0.86426646,0.8736406,0.8825555,0.8943047,0.9051949,0.9157648,0.9256274,0.9345614,0.94371223,0.953285,0.96279395,0.9723201,0.981762,0.99025154,1.0
-0.83301854,0.83476436,-0.51371723,0.48160458,-0.55599165,0.5227196,0.00909332,0.020496115,0.031465422,0.04207779,0.052096993,0.061979152,0.07398914,0.08515024,0.095715754,0.10643881,0.115627535,0.12477988,0.13413897,0.14440821,0.15440598,0.16439894,0.17421617,0.18412468,0.1939029,0.20281652,0.21175522,0.22123967,0.23115218,0.24093637,0.2516333,0.26092124,0.27130392,0.2835478,0.295291,0.305216,0.31436223,0.32474807,0.33490154,0.34417024,0.3535809,0.36208063,0.3713194,0.3810273,0.3891755,0.39813113,0.4089945,0.4189688,0.42908007,0.43841177,0.44809335,0.45719555,0.4659887,0.47668624,0.48565882,0.49626794,0.50571483,0.51727605,0.5263129,0.5350857,0.5436573,0.5524601,0.5616046,0.5727555,0.5825906,0.59351313,0.60388345,0.61336994,0.6240349,0.63329685,0.6450832,0.6554976,0.66480887,0.67380553,0.68625134,0.69709617,0.70603156,0.71796554,0.72790277,0.7368611,0.7474427,0.75846773,0.7696596,0.7811729,0.7912978,0.8001113,0.81073564,0.81990755,0.82885116,0.84080267,0.85023,0.86000717,0.8693286,0.87871003,0.88983035,0.90105426,0.9116317,0.92165726,0.93097305,0.93973726,0.9490821,0.9596125,0.9702492,0.98108804,0.9896691,0.99999994
1.891046,0.3128229,1.2348562,-0.13274688,1.2342705,-0.1312635,0.009715806,0.020419147,0.033149086,0.043058634,0.052431364,0.062816955,0.078045264,0.091285534,0.100265704,0.11234026,0.12173131,0.13133216,0.1419681,0.15138154,0.159846,0.16841021,0.18006054,0.189181,0.20016092,0.20980848,0.22274047,0.2307564,0.24065825,0.24948895,0.25874344,0.26894283,0.2816712,0.2916165,0.30131304,0.31093296,0.32006848,0.33275962,0.34269187,0.35337105,0.3633916,0.37241572,0.38040042,0.39026907,0.39918208,0.40812886,0.41908938,0.4298882,0.4388947,0.44830585,0.4578602,0.4680831,0.4760503,0.48625803,0.49506935,0.5069234,0.51527184,0.52561194,0.5355791,0.54506755,0.5529746,0.5619323,0.5708497,0.58211267,0.59195983,0.6031522,0.61465555,0.62487596,0.6341576,0.64423877,0.65679127,0.66686654,0.676906,0.6870239,0.6965506,0.70864135,0.71872437,0.7291911,0.7382257,0.7462309,0.7568727,0.76781714,0.7768319,0.7901305,0.79908276,0.80730885,0.8176883,0.82762825,0.8376664,0.8482722,0.8573013,0.8672287,0.87842995,0.88693374,0.89964354,0.9095785,0.9193878,0.9280045,0.9370248,0.9466597,0.9547385,0.96413016,0.97368836,0.98247284,0.9906719,1.0000001
-1.2709348,-2.0896857,-0.49323347,-0.9388631,-0.49399355,-0.94059545,0.009290971,0.018613182,0.028270137,0.039062332,0.04754409,0.059262484,0.07154626,0.0820227,0.090971924,0.1019187,0.112504415,0.12264808,0.133732,0.14640416,0.15494305,0.16700247,0.17807084,0.18752283,0.1974431,0.20686916,0.21723872,0.22680913,0.2357202,0.2451523,0.25474435,0.26604757,0.27765918,0.28979242,0.30015188,0.3099488,0.31787592,0.3318702,0.3408249,0.35289168,0.36037132,0.37041646,0.3785534,0.38695684,0.39409745,0.40290415,0.41417363,0.42577815,0.43541625,0.44525647,0.45582378,0.46445277,0.47154993,0.48186287,0.4917603,0.5011884,0.5131788,0.5264575,0.53594357,0.5433777,0.5510948,0.5591281,0.5666407,0.57673854,0.58656436,0.59740406,0.6073315,0.6170006,0.6262007,0.6350982,0.64661944,0.6572677,0.6666104,0.6739239,0.6918754,0.70314485,0.71391994,0.7262097,0.7383252,0.74695736,0.7567553,0.7666367,0.77810746,0.78960484,0.79888165,0.80659497,0.8185066,0.8250448,0.8337182,0.8471829,0.85673296,0.8643974,0.87360597,0.881736,0.8944515,0.9060631,0.9170998,0.9272243,0.9350753,0.94422114,0.953758,0.96276474,0.9739247,0.982597,0.9910943,0.99999994
0.3993099,1.0379955,0.30274788,0.65703404,0.30037,0.65865344,0.008934513,0.020366814,0.031097293,0.041640155,0.051759034,0.06175678,0.07431577,0.08591535,0.09575183,0.107009634,0.116085395,0.12585382,0.13577501,0.1460559,0.15540549,0.16438758,0.17514297,0.18460855,0.19497435,0.20422459,0.21432585,0.22352824,0.23347914,0.24311346,0.2535634,0.26261926,0.27433267,0.2859167,0.29628786,0.3063433,0.3160345,0.32674664,0.33704513,0.34680685,0.35642412,0.36541003,0.3744223,0.38437998,0.3933851,0.4022772,0.41269374,0.42177838,0.43151703,0.44083017,0.44980675,0.4591872,0.4676447,0.4774297,0.48574182,0.4970299,0.50589865,0.5174319,0.5274278,0.5361922,0.54488415,0.5541808,0.56353265,0.5746654,0.5839445,0.5950075,0.60552275,0.61528397,0.62545097,0.6353327,0.6470333,0.6572732,0.66703516,0.67715365,0.6883116,0.6996494,0.7093892,0.72064906,0.72992134,0.7385731,0.7492402,0.7604459,0.7713454,0.78344536,0.7928591,0.8018978,0.81222934,0.82170504,0.8308906,0.84236485,0.8515392,0.8617547,0.87207067,0.88128316,0.89294803,0.9037627,0.9140513,0.9233803,0.93295395,0.9421339,0.9508407,0.96116215,0.97143394,0.98123294,0.9899483,1.0000001
