Z0,Z1,X0,X1
-0.3025324,-0.028238997,-0.4131368,-0.13771868
-0.93052346,-0.18943374,-1.2504025,-0.2056956
0.4940114,-0.26910987,0.68616337,-0.1280228
-0.91377807,-0.30835745,-1.2316508,-0.36111778
-0.0059299315,0.14347409,-0.0006740855,0.45847976
-0.93926865,-0.06163119,-1.3628645,-0.02327148
0.080344595,0.04336366,0.7061355,0.16100323
0.015448538,0.13252674,0.14793362,0.5302501
-0.9378047,-0.19702704,-1.4302901,-0.22009808
0.03395786,0.14985456,0.47978896,0.8324171
-0.0002278267,0.06929396,-0.15617202,0.03633931
-0.7400523,-0.6880024,-1.0517889,-0.89702946
0.05651675,0.07741924,0.52553576,0.3477355
0.42001727,0.58815235,0.88915,1.2831494
-0.13289286,0.18064673,-0.34045732,0.7728558
1.1722631,-0.30684087,1.5097119,-0.08076481
-0.27028644,0.097575724,-0.8365504,0.48566908
-0.2227813,0.11053211,-0.3928497,0.1090847
-0.08987539,0.8009945,-0.07261677,2.2638571
-0.058582224,-0.460469,-0.18534161,-0.95502454
-0.004007226,0.7806848,0.023027975,1.3747324
0.7355672,-0.8989732,0.9733579,-1.0773147
0.98559755,-0.6565979,1.24466,-0.6290652
-0.10616687,0.18339913,-0.24070244,0.7619301
-0.49392194,0.7025374,-1.2573782,2.1757708
0.026899153,0.16699012,0.4430358,0.9193393
0.066403925,0.088280134,0.6726524,0.47284323
0.032252464,-0.0032064125,0.19029883,-0.26516932
-0.22196598,0.7944571,-0.4548949,2.44798
0.028013015,0.028867966,0.01110752,-0.09680959
-0.10221696,0.1679973,-0.24023563,0.39007765
-0.11453183,0.19497797,-0.26830998,1.017393
0.05174584,0.059788946,0.42005086,0.17404501
0.043657243,0.7871806,0.2648192,2.2010415
-0.64150834,-0.80097365,-0.9377997,-1.0885364
-0.9222537,-0.28069863,-1.3011982,-0.33365738
-0.14070359,-0.4260341,-0.43272513,-0.96528465
-0.92883694,-0.33507863,-2.2851238,-0.6270445
0.6378791,0.11976943,1.3066164,0.43902755
0.006633414,0.12856996,0.019110044,0.40102667
1.2269461,-0.18492132,1.994503,0.16502376
0.003325082,0.14143148,0.081265844,0.52231556
-0.2889789,0.09021298,-0.9588138,0.5826858
-0.9223027,0.15511896,-2.2593012,0.57212275
-0.823819,0.37209806,-1.6892409,0.91605604
-0.1407328,0.18128389,-0.37209618,0.82184684
0.5983141,0.32493657,1.3315778,0.8796974
0.33302534,-1.0699006,0.43026844,-1.2805978
1.0716608,-0.55809474,1.6524799,-0.6810223
-0.10947664,0.79280853,-0.13272065,1.7134029
0.90256774,-0.7674166,1.3248386,-1.012876
0.8278734,-0.84197086,1.3969473,-1.4003998
-0.268504,-0.3168754,-0.83113796,-0.7259655
-0.039511237,0.11397208,-0.19215801,0.1315869
1.0750694,-0.5811487,2.4241931,-1.2710556
0.21179345,0.725368,0.46217123,1.4774725
-0.8792849,0.18526168,-1.1549928,0.29270884
-0.47086772,-0.92629504,-0.57746184,-1.1121062
0.2989069,-1.0793488,0.38865283,-1.3618734
-0.9574479,-0.06753664,-2.3555481,0.016187146
0.36243284,-0.4199046,0.773671,-0.8926886
-0.26246938,-0.28716427,-0.37348324,-0.45278797
-0.6065817,0.6060036,-0.93569046,1.0355921
-0.2517024,0.11345402,-0.735292,0.49796018
0.0652837,0.0526785,0.6463751,0.16669038
0.042671327,0.092907235,0.31459504,0.38835976
-0.104483925,0.16519527,-0.24707146,0.34626347
-0.09236332,-1.0506551,-0.09693877,-1.2161325
0.5894065,-0.1364164,1.069074,-0.06317152
-0.4713807,0.69899905,-0.8032347,1.3544652
-0.9186458,-0.39865834,-2.7633278,-0.9379897
-0.15420267,-0.39426488,-0.14198563,-0.538107
0.25029385,-0.4601802,0.4771787,-0.81466496
0.24677561,-1.0867733,0.31573597,-1.3641921
0.040837463,0.07951157,0.2270534,0.26887205
-0.1765847,0.18627967,-0.5269285,0.9892559
0.55634296,-0.21117851,1.0858032,-0.26822695
-0.7714084,0.44504222,-1.3997482,0.9533597
-0.33542767,-0.1292161,-1.0047399,-0.22698525
0.038010485,0.02989199,0.19125913,-0.09346963
-0.18212824,-0.3748573,-0.23118944,-0.5504103
-0.43730944,0.70979476,-0.66067815,1.197931
-0.9349773,-0.04439247,-1.285604,-0.0055844514
-0.9121272,-0.36026862,-1.632764,-0.528414
-0.93682003,-0.20989403,-1.4438919,-0.24124701
0.2421055,-0.43928498,0.4156769,-0.3659497
-0.859222,-0.5188222,-1.9056647,-0.9722624
-0.15714115,0.18027325,-0.4360081,0.87257713
0.30001226,0.6680144,0.43996546,1.0988096
0.18472385,0.73213077,0.33919302,1.3257993
0.017004855,0.03969931,-0.111538246,-0.03955689
0.42486376,-0.36185318,0.7922462,-0.5507583
0.13607766,-0.4850185,0.24507964,-0.93952405
0.4889464,-0.3097431,1.0143112,-0.5340462
0.04165242,0.06947371,0.21567601,0.19955935
1.1800427,-0.33871597,1.8466798,-0.22320281
0.32783228,-0.391803,0.49324182,-0.2705613
-0.25857523,0.13245863,-0.8639267,0.7530092
0.052115295,0.026874594,0.45920154,-0.07788786
0.628813,0.011626347,1.1466744,0.21989872
-0.13148946,0.1544443,-0.2899578,0.23359491
0.49594042,-0.2662473,0.6866019,-0.12236942
-0.12166923,0.78862286,-0.15926418,1.5148028
-0.34225807,-0.024852443,-1.1241838,0.16292483
0.03516232,0.023456262,0.15714595,-0.13606775
-0.2450044,-0.3200164,-0.4671552,-0.55643487
-0.8332744,0.326808,-1.1812986,0.5271239
-0.11810421,0.16790053,-0.27541882,0.39698473
-0.32444364,-0.007954229,-0.97804797,0.17436342
-0.12667951,-0.42659527,-0.3148449,-0.85564554
0.4612277,-0.35357872,1.0314723,-0.74305034
-0.9245408,-0.30684102,-1.5917889,-0.4141343
0.7088196,-0.92564726,1.0859956,-1.3716862
-0.8686872,0.26622143,-1.3722,0.5252248
-0.48035276,-0.9260364,-0.63157195,-1.1743835
0.016481396,-0.017467255,0.052310664,-0.2978254
-0.032336842,-0.46826044,-0.10965,-0.95145
0.03581378,0.056316435,0.09806944,0.08522596
0.5358439,0.4303681,0.814641,0.8140026
-0.6304687,0.59131396,-1.0652332,1.1284848
-0.33575937,-0.005279505,-1.102149,0.22003013
0.021159042,0.0005983475,0.026573364,-0.23925295
-0.6331229,0.593556,-1.176944,1.2682242
0.62220097,0.21833801,1.1282539,0.5795385
-0.28839782,-0.28923905,-0.9080533,-0.6658878
0.22560844,-0.4261202,0.4057114,-0.32416913
0.595816,0.16676952,0.7750022,0.43749923
0.23260747,-0.45378286,0.4164313,-0.5004376
0.5712088,0.3831734,1.1881709,0.93871665
0.045917682,0.032618623,0.33012244,-0.0664314
0.6904952,-0.93350536,0.98632574,-1.2518272
-0.15029582,-0.40562448,-0.28197625,-0.6877073
0.37961113,0.6472007,1.5888678,2.359248
0.1732336,0.7424297,0.42306852,1.5818248
0.032593623,0.16990757,0.46569735,0.92240304
-0.33004817,-0.08441266,-0.81563073,-0.09586391
-0.06351974,0.20915523,-0.00031214027,1.1013695
0.34699747,0.6473711,0.7260994,1.3531244
-0.717587,0.51259893,-1.3347731,1.1239374
-0.6870825,-0.75565344,-1.0339086,-1.0475461
-0.32711244,-0.12719792,-0.77141416,-0.21300782
0.6333533,-0.012808161,1.4005668,0.1802291
-0.5277877,-0.9064938,-1.0012503,-1.5132046
-0.77403104,-0.6500125,-1.2840924,-0.9520116
0.12761886,-0.4805834,0.24495591,-0.8127019
0.57932025,-0.99600244,0.8668786,-1.480429
-0.16674572,-0.39480314,-0.32705352,-0.6799114
0.011691587,0.064501695,-0.12506697,0.04785588
0.16973773,0.7429761,0.40122145,1.5496895
0.42108184,-0.3557697,0.6741404,-0.354725
0.7160831,-0.9220305,1.1247174,-1.4121962
-0.3290766,-0.05125364,-0.8817941,0.00402413
-0.75866026,0.4174629,-1.018747,0.61140233
0.3851865,0.6146229,0.70968485,1.1877704
-0.86178255,-0.47316077,-1.1763169,-0.57735264
0.41185465,-1.078651,0.92381585,-2.8383584
-0.26701766,-0.2991498,-0.6251003,-0.5898729
-0.29564887,-0.08763632,-0.2835545,-0.23177008
-0.32034492,-0.08835965,-0.5191307,-0.16367207
-0.26498678,0.7770593,-0.47121933,1.7440693
-0.16873825,0.22163762,-0.42103264,1.064961
0.052674875,0.05035136,0.44499448,0.09750376
-0.08260969,-1.0956337,-0.2711351,-2.0869722
0.029618151,0.0008224993,0.13580637,-0.25128588
0.5489955,-1.0000601,0.7050844,-1.1793307
-0.5261865,0.6785984,-1.1599545,1.7879437
0.41413653,-0.35827565,0.635976,-0.30812734
1.128677,-0.46837142,1.9959278,-0.63679034
1.1849707,-0.3306135,1.9344038,-0.22767991
1.2256844,-0.21252924,2.2563891,0.039754927
0.83072066,-0.82405937,1.0820915,-0.93850815
-0.78465366,-0.6788191,-2.588684,-1.8877859
0.47186318,0.5593436,1.7671574,1.9841949
-0.90930945,-0.39949515,-2.2059987,-0.771878
-0.8640347,-0.46644282,-1.1688986,-0.56523746
0.33779645,0.31836233,0.6535312,0.7592579
-0.1744515,-1.0577301,-0.21698408,-1.2761958
-0.3352841,-0.0963343,-0.9729749,-0.12579983
0.6363656,0.056521434,1.2774885,0.30893227
0.008866177,0.1679278,0.33277708,0.90837747
7.475319e-05,0.102526486,-0.109023,0.18793999
-0.31170467,-0.20882307,-0.7627668,-0.39148158
-0.44899094,-0.9468597,-0.6061251,-1.2169212
-0.47746584,-0.99194884,-2.147828,-3.6421788
-0.4513958,-0.96589434,-1.129194,-2.084519
-0.89500946,-0.48423067,-3.043814,-1.3348936
-0.80322164,-0.616947,-1.6326585,-1.0885513
0.44545823,-0.3384217,0.7682326,-0.41756716
-0.32460415,-0.14900786,-0.76720715,-0.2589157
0.22366512,0.71063614,0.34190443,1.1783731
-0.049772907,0.13050741,-0.19440784,0.18487252
0.92827606,-0.733929,1.2404644,-0.8301223
-0.1902068,0.15834144,-0.52118003,0.6272549
-0.25941256,-1.0430256,-0.46821287,-1.619618
0.6197989,0.23553655,1.1759598,0.63164926
0.5106512,-0.2962126,1.1392009,-0.5760054
0.05601573,0.06003634,0.5068688,0.19215886
0.038342457,0.12119069,0.41120642,0.6256648
0.05511037,0.10808084,0.59053963,0.6031403
-0.2162662,-0.32878596,-0.13431716,-0.42367697
0.060451742,-0.46820936,0.1758223,-0.54839593
0.615281,-0.018652141,0.8988745,0.18642108
-0.83454406,-0.567754,-1.8562677,-1.0805942
0.14986914,-0.47766775,0.28915966,-0.772123
-0.06303362,-0.06098808,-0.0778233,-0.30046508
-0.20627895,-0.368534,-0.4996263,-0.7362653
-0.48162782,-0.94290656,-1.0539316,-1.8056151
-0.6880878,0.5473303,-1.4094771,1.3335986
-0.7481987,-0.6905799,-1.3284376,-1.0964159
-0.20057143,0.11154996,-0.32968044,0.03482682
-0.1929298,0.14465043,-0.44768837,0.36847326
-0.7847608,0.43436903,-1.6550882,1.0843786
-0.52839786,-0.8854088,-0.64551187,-1.0673115
0.51632124,-0.27815115,1.0794657,-0.460416
-0.41853988,-0.97901183,-0.91768813,-1.8417773
-0.41266888,-0.96640474,-0.5566726,-1.2247111
-0.18316719,0.16653909,-0.524149,0.7515096
1.1489441,-0.39083478,1.5245887,-0.23492657
-0.014612689,-0.48405266,-0.11835864,-1.1486623
-0.22461925,0.12550737,-0.5343483,0.35274065
0.062696144,0.032773703,0.6118315,0.028653014
0.63330376,0.23323663,1.7706993,0.8822001
-0.13861927,-0.42487833,-0.40546906,-0.93282014
1.2677164,-0.05265207,3.0348697,0.7869021
-0.91235995,-0.40301138,-2.4784975,-0.85918117
-0.13555156,0.1864143,-0.35108712,0.918606
-0.083987035,-0.45671758,-0.30767575,-1.0484567
0.0073554465,-0.0007353494,-0.08548922,-0.21410105
-0.097080365,-0.4300658,-0.07463947,-0.60050404
0.48759216,-0.32676968,1.097137,-0.6651148
0.40299705,0.6172269,1.280252,1.8314859
-0.46088076,0.68519664,-0.6349956,1.0166607
-0.9469899,0.0399144,-2.2981708,0.28922507
-0.6545953,-0.79987776,-1.2378386,-1.3594276
-0.74786115,-0.7029938,-1.7282114,-1.4193671
-0.94929916,-0.09180081,-1.7714038,-0.046705693
0.6157347,-0.12149825,1.4424778,-0.10000662
-0.11191704,-0.42727473,-0.17720352,-0.70323724
1.2154927,-0.18555321,1.6960967,0.16661136
0.636196,0.15888725,1.3497677,0.52847666
-0.028688943,0.7948469,0.047386456,2.061076
-0.30348715,0.017267102,-0.6469107,0.10145107
0.1867015,0.7162358,0.24599181,1.1080023
0.0053923805,-0.43814805,0.20079027,-0.41111898
0.48080918,-0.28342012,0.667443,-0.14252152
-0.31752634,-0.020253826,-0.69349366,0.039915383
-0.19567244,-0.38156417,-0.51086175,-0.8078293
-0.26683068,0.1008695,-0.8201167,0.49174795
-0.25899363,0.012361828,-0.29764795,-0.15369342
0.032957677,0.042234067,0.05827492,-0.00968689
0.03741163,-0.4693586,0.12723187,-0.6162554
0.37831464,-0.39124337,0.65835696,-0.5037319
0.53139186,0.47698075,1.7625275,1.5804993
0.30866855,-1.0578408,0.38146213,-1.1898396
0.038650345,0.04183954,0.1706805,-0.008562823
0.43593627,-0.3837954,0.96081305,-0.8294302
0.024526207,-1.1038048,-0.021851532,-1.8314228
-0.3483122,-0.026337285,-1.1430211,0.15490058
-0.41392195,0.74396473,-1.1192135,2.5075438
0.5157485,-0.25988212,0.86724716,-0.23888627
0.21240972,-0.4789677,0.41297144,-1.0121049
0.55380017,-0.21538132,1.0789757,-0.27462265
-0.8224741,0.37318477,-1.6531526,0.8986372
0.007069382,-1.0964719,-0.017003426,-1.547993
-0.1952658,0.14296289,-0.44856015,0.35640943
-0.2860414,-0.27413288,-0.7546794,-0.56646717
0.050065245,0.017516984,0.4284715,-0.13517737
-0.24165763,0.09719354,-0.4468566,0.12604697
0.50268954,-0.25158837,0.68102646,-0.086185075
-0.31891432,0.034316868,-1.0390518,0.3368955
-0.50817764,0.6703191,-0.7309742,1.0599773
0.13928047,-0.47814235,0.27152443,-0.7581001
-0.24223773,-0.014364445,-0.2582581,-0.19553041
1.2302932,-0.19745135,2.3036022,0.081272654
0.122787416,0.766832,0.46281645,2.0677416
-0.116795614,0.19372126,-0.27722728,1.004543
1.0739907,-0.5481086,1.551488,-0.5913716
-0.13295124,0.17488088,-0.33130223,0.61127746
-0.14978004,0.17799954,-0.40523744,0.7867989
0.26243013,-0.4521745,0.49288794,-0.70227736
-0.5216066,-0.90129644,-0.7655378,-1.226008
-0.089301564,0.14633846,-0.24077365,0.19113559
0.00996892,-0.031786777,0.05864074,-0.32298303
-0.27304727,0.09103207,-0.8116313,0.4187707
-0.27054647,0.094521224,-0.8093234,0.43697447
-0.4715356,0.71930104,-1.3427634,2.500379
-0.13794206,-0.4228245,-0.37583208,-0.89141804
0.15749222,-0.48125333,0.29855296,-0.8877977
0.07228579,-0.4712236,0.17584927,-0.58500236
1.088201,-0.54884917,2.1310773,-0.9648113
-0.2533083,-0.26873484,-0.15985778,-0.37323755
0.25250152,-0.44930723,0.4461012,-0.5176383
-0.039248593,-0.5419218,-0.18523759,-1.1903836
-0.3222915,-0.1796323,-0.86406124,-0.32981792
-0.08783494,-0.43747458,-0.10201721,-0.6744087
0.56088436,-0.26306215,1.2575856,-0.49555743
-0.10823081,-0.4332569,-0.23031406,-0.809845
-0.2637486,0.084365144,-0.58754885,0.23021367
0.029724633,0.083646156,0.05869675,0.22458293
0.5289159,-0.23416151,0.7953689,-0.13220133
-0.9161328,0.15957464,-1.9074026,0.49897087
-0.8869984,0.20554651,-1.262519,0.35820547
0.020261977,-0.032516878,0.14050686,-0.3313301
0.56352866,-0.17816797,0.8714102,-0.05866233
0.04790373,0.11075677,0.5025639,0.59239537
-0.79359514,0.4071328,-1.2911212,0.7731423
-0.15125825,-0.42297107,-0.4769276,-0.9907415
-0.33196267,-0.087809116,-0.87836665,-0.10433041
-0.92631495,0.037925713,-1.2815714,0.10534812
-0.4558045,-0.96151954,-1.0812656,-1.9767994
-0.32519466,-0.03131612,-0.8643555,0.06511854
0.34193277,0.651668,0.7319994,1.3826264
0.3485156,-0.40978858,0.6034024,-0.5383729
-0.2588129,-0.33118263,-0.80203605,-0.7737248
0.32796678,-0.42760968,0.62870854,-0.7377943
-0.70703524,-0.69717985,-0.8826698,-0.84406817
0.04784491,0.038738865,0.35529238,-0.017141044
-0.28841022,-1.0333325,-0.532862,-1.6413537
-0.94269717,-0.11725499,-1.4518473,-0.09462811
0.17587008,-1.0937537,0.23075175,-1.377395
-0.1461709,0.1762624,-0.3862001,0.71794844
-0.040231094,0.1859316,0.07237671,0.9469145
-0.30074328,0.042551614,-0.83958226,0.27106446
1.2093148,-0.21363884,1.6786667,0.108748384
-0.23645848,0.12986718,-0.69745183,0.59919447
-0.16715965,-1.0865586,-0.579058,-2.6626096
0.32877022,0.67218316,1.0437013,1.9146254
-0.3061114,0.054264586,-0.98509824,0.38939846
0.049255677,0.18166858,0.49830595,0.91961384
-0.134223,-0.40275148,-0.054776266,-0.5021108
-0.3242749,-0.14643268,-0.7388439,-0.25242242
0.029644439,0.78558725,0.18031311,1.8983418
0.22315314,0.7175419,0.42848563,1.3583142
-0.30883843,-0.21602274,-0.7477648,-0.40912083
0.88623244,-0.7886887,1.4326208,-1.2059141
-0.16855574,-1.0677232,-0.27344337,-1.5220103
0.4722537,-0.31459114,0.85297304,-0.40379792
-0.22279477,-1.0609952,-0.5105688,-1.9632533
-0.3158732,0.017450135,-0.9431577,0.25227234
-0.28092232,0.042625654,-0.47687042,0.014992062
-0.1538861,0.16473418,-0.37697262,0.48175353
0.556531,0.39097753,0.8120552,0.74269557
-0.19426711,-0.3608473,-0.19892241,-0.50344414
-0.14012703,0.76683503,-0.20321587,1.1461322
0.058078878,-0.4833426,0.09230204,-0.9395079
-0.44358793,0.70178103,-0.626886,1.0857222
-0.06930287,0.18223697,-0.11417439,0.73294777
0.44408733,0.57956856,1.4082217,1.7587715
-0.5044857,-0.9104651,-0.67950445,-1.1688604
-0.88166106,0.27409962,-2.2304661,0.90662265
0.39165246,-1.0674121,0.61035115,-1.7603679
-0.56950724,-0.87098944,-0.9770502,-1.3427848
-0.30214483,-0.23774046,-0.79399246,-0.46550995
0.6883523,-0.93649316,1.015993,-1.3182074
-0.75680447,0.46598583,-1.4086059,1.0246042
-0.23064256,-0.30326658,-0.12101559,-0.3965295
0.18271545,-0.4663066,0.3484327,-0.572848
0.413544,-1.0568027,0.59913135,-1.521057
0.36868474,0.63960594,1.0109499,1.6521258
0.027576668,-1.0928527,0.039106265,-1.3673936
-0.10097975,0.17977114,-0.2239536,0.64130473
-0.42980063,-0.21905023,-1.1170028,-0.4138118
0.9018951,-0.76143855,1.208776,-0.87931925
-0.757789,-0.6941043,-1.904998,-1.5044197
0.8621609,-0.77432036,1.0663227,-0.76694417
-0.7835952,0.44108248,-1.8169198,1.2163723
-0.326999,-0.118594125,-0.73693776,-0.19137773
0.19797984,0.7170692,0.27629274,1.1300473
-0.7202063,0.5241426,-1.8475884,1.6121836
-0.2273168,-0.3408481,-0.44904327,-0.60516673
-0.711419,-0.73558563,-1.2445153,-1.1617085
-0.7815594,-0.5801726,-0.97936743,-0.7114853
-0.029627891,-0.4528425,0.071489476,-0.5515852
-0.5471262,0.6615081,-1.1080896,1.5718987
-0.27821797,0.7552732,-0.37246442,1.135515
0.051819682,0.08808411,0.46603474,0.41534808
1.1385818,-0.4164386,1.5259296,-0.28769082
0.05048771,0.02526002,0.43008488,-0.09566759
-0.060071483,0.17632803,-0.103845686,0.6393963
0.41309503,-1.0724976,0.82455015,-2.498052
0.033426624,0.78265095,0.1653505,1.74702
-0.25173515,-0.3031472,-0.36142242,-0.47667882
0.51389325,-0.26799688,0.94486046,-0.32411397
0.55610794,0.4243045,1.4962145,1.2137291
-0.10999519,0.79253477,-0.13416699,1.6995156
-0.57040447,0.64468586,-1.1331683,1.4889119
-0.50929934,-0.9128929,-0.8022128,-1.3062822
0.043752056,0.06017077,0.24449906,0.1410629
-0.20655632,0.17398009,-0.6548436,0.9289086
0.8146971,-0.8381726,1.0691797,-0.9754262
-0.6868807,-0.7836263,-1.8996742,-1.8636272
-0.37753302,0.023361249,-1.1333988,0.2837282
-0.26305166,0.120576896,-0.8804004,0.6995461
-0.33940154,-0.097918645,-1.05821,-0.123335406
-0.92046446,-0.26450786,-1.2265009,-0.30132532
0.58691466,0.29869008,0.7757611,0.60011303
0.62101686,-0.05864446,1.3006883,0.06735597
0.29640713,0.6905193,0.890526,1.8461626
-0.15962349,-0.41123757,-0.44542372,-0.89118975
-0.138988,0.79774845,-0.20274207,2.1062312
0.057862997,0.041768152,0.5531088,0.05380553
-0.3240632,-0.07097934,-0.63259125,-0.08916609
-0.29110932,-0.2573207,-0.68645257,-0.49632904
-0.21507636,-0.37601945,-0.6666179,-0.88675624
0.956675,-0.6985868,1.2471322,-0.7361608
0.34438142,-0.40729776,0.55138355,-0.4140135
0.5067494,0.51297975,1.7376016,1.6993933
-0.3366757,-0.002934353,-1.1062263,0.22779204
-0.22524247,0.14779764,-0.71440876,0.76798165
-0.77258253,0.45534143,-1.7708356,1.2390491
-0.32244715,-0.09132125,-0.558759,-0.15271653
0.049737882,-1.0875684,0.07658056,-1.2622985
0.6870996,-0.93047935,0.9065622,-1.1162007
0.018876437,-1.0841637,0.04065301,-1.2532841
-0.3898906,0.74295783,-0.7825676,1.8582047
-0.18500513,-0.38807544,-0.45444992,-0.7887235
-0.8976583,-0.3855747,-1.3159752,-0.4989707
0.631969,0.20752959,1.4816542,0.6834361
-0.02114393,-0.49063444,-0.1507357,-1.1776379
0.107803755,-0.47668085,0.22088636,-0.69027907
-0.5082461,-0.91660666,-0.862105,-1.3977183
0.042111248,0.057259217,0.21297519,0.11303492
0.18750902,-0.43861887,0.3738736,-0.3448073
-0.6299292,-0.804148,-0.8195592,-0.99745667
0.21875948,0.71794105,0.3945802,1.3056136
-0.7342271,0.49254584,-1.3205097,1.0422636
0.046724863,0.034122046,0.34202033,-0.054276258
0.84622824,-0.8163043,1.1753991,-1.0270237
-0.7205461,0.51927567,-1.680163,1.4459746
0.17160958,0.7439962,0.4393458,1.6315072
-0.3732949,0.74330896,-0.64470863,1.5314068
-0.8922548,-0.41423267,-1.4624104,-0.587333
0.60907435,-0.08003263,1.1029074,0.059645046
-0.30039978,-0.25493476,-0.90022117,-0.5458247
1.1117402,-0.46627918,1.4443512,-0.3557868
0.056998186,0.08283924,0.54305536,0.39787266
-0.24097627,-1.0425662,-0.34915698,-1.3556385
0.6340107,-0.9421401,0.787809,-1.0017468
0.024217423,0.030574266,-0.04266702,-0.08251259
0.05031521,0.073506676,0.39763427,0.28586373
-0.6453238,0.58535707,-1.2598963,1.3279198
0.0010404832,0.7722526,-0.00012055176,1.1972773
0.046736136,-0.45329034,0.22210164,-0.4261235
-0.94774646,-0.047096215,-1.7549456,0.030315746
-0.009097039,-0.49242145,-0.11248643,-1.1782316
0.6258371,0.19975315,1.1485351,0.54824936
0.29859787,-0.44600534,0.6026974,-0.86596066
-0.23116215,-0.32652953,-0.28293195,-0.4866633
0.08953997,-0.4846982,0.15605398,-0.94022495
0.0059854076,-0.48134175,-0.04602133,-1.0586317
0.57652324,-0.15004082,0.87922263,-0.010133841
0.62286574,0.09955992,0.86774296,0.35005134
-0.059624553,-0.46886992,-0.25409627,-1.1137495
-0.93569005,0.02431349,-1.4775224,0.1262218
0.6192472,0.1743598,0.8672751,0.45434675
0.055070408,0.0358475,0.50847363,-0.0030906496
0.04037755,-1.1156857,-0.05092661,-2.5666115
-0.19594309,0.78715736,-0.31288493,1.7001855
-0.24318211,0.11052606,-0.5934486,0.3366766
0.5891121,-0.14563362,1.163375,-0.120099194
0.025376722,0.031906895,-0.032223977,-0.0750369
-0.1279592,-0.40525302,-0.03300681,-0.4938871
-0.7850411,0.40767258,-1.1223335,0.6443523
0.41524002,0.63152844,2.0198405,2.6900651
0.012196391,0.15198673,0.2697901,0.74660826
0.19774461,-1.0969326,0.25564316,-1.5362662
-0.06818318,0.17255113,-0.15658396,0.5300279
-0.6810157,-0.75298136,-0.89583695,-0.93832433
-0.33678383,-0.076592006,-1.0138636,-0.05189251
-0.2203218,-1.0448542,-0.28238347,-1.2618706
-0.1595683,0.8186986,-0.31766817,3.3818183
-0.6651305,0.5554433,-1.0267216,0.95705444
-0.13830984,0.80675614,-0.23015198,2.6936846
0.027754799,0.08399557,0.0357767,0.21396065
0.2298197,0.72814155,0.77059454,2.0448546
0.57205284,-0.15694334,0.8512171,-0.010148648
-0.11227764,-0.43121868,-0.24014696,-0.8063474
0.9292793,-0.7664672,2.1928663,-1.8635067
-0.56517255,0.62226826,-0.77392554,0.9273175
1.2262508,-0.16852628,1.8495913,0.2112067
-0.052667134,-0.46611384,-0.19883119,-1.0394601
-0.18806048,0.14946525,-0.45632502,0.42504656
1.1479309,-0.4051326,1.6405021,-0.31350285
-0.08357824,-1.0757172,-0.09692028,-1.2747328
-0.15416372,0.16887699,-0.39722645,0.57868373
0.69248873,-0.9444661,1.300988,-1.8347269
-0.86386716,-0.5164183,-2.1154966,-1.0627147
0.029293116,0.08997006,0.075770654,0.263848
0.6787741,-0.95983344,1.4815227,-2.2503846
-0.4641104,0.7023267,-0.786692,1.3542044
1.2227905,-0.23210311,2.3583465,-0.050824665
-0.6776177,-0.7867929,-1.6564767,-1.6815728
-0.22771916,0.13254192,-0.63017124,0.525358
-0.2233182,-0.36116225,-0.64647156,-0.8125297
-0.51490486,0.6681293,-0.76134354,1.0897281
0.42890987,0.59097844,1.2445683,1.6601254
-0.24122752,0.10533649,-0.5146663,0.23182304
-0.66169447,-0.7977273,-1.4292529,-1.5161878
-0.9190161,0.11800362,-1.4862324,0.2730579
-0.57679135,-0.86271995,-0.93043226,-1.2672752
-0.31295672,-0.38771617,-0.8324409,-0.8670213
0.18545777,-0.4716091,0.35091785,-0.7418349
0.04152306,0.10406386,0.35402137,0.478152
-0.9424358,-0.24629338,-2.0410755,-0.37333566
0.16238157,0.7325773,0.23200607,1.1695256
1.1736382,-0.3913715,2.5571501,-0.663799
0.11272793,0.75390416,0.19929612,1.2834436
-0.2497929,-1.0408192,-0.37513357,-1.3968177
-0.13764562,0.14446291,-0.2891614,0.15261632
0.2628816,-1.1022352,0.44118768,-2.3437133
-0.91814184,-0.32981092,-1.5194126,-0.44545275
0.59649086,0.29987666,0.92429453,0.6484598
0.16556649,0.7502752,0.5156255,1.867594
0.062243532,0.079871766,0.6211013,0.39164454
-0.9157493,-0.35426062,-1.7454219,-0.5443817
0.8617359,-0.84853715,2.438627,-2.6436894
-0.547249,-0.8987411,-1.2805231,-1.8088917
0.5925236,-0.116256975,0.94817406,0.02168447
-0.9385841,-0.30449823,-2.4942389,-0.5899331
-0.8900576,0.26609296,-2.548412,1.0149207
-0.17125058,-1.0121496,-0.20660882,-1.1962439
-0.0037334622,0.15088268,0.08656922,0.587795
0.5957176,0.32226142,1.1767973,0.7975723
0.5056928,-0.29091313,1.0522516,-0.49148783
1.1817791,-0.33729437,1.899489,-0.236917
-0.25360873,0.10393116,-0.66245,0.37062696
0.02225678,0.015804512,-0.021239888,-0.163808
-0.8964368,0.21927567,-1.8523254,0.6195908
-0.005896571,0.3446632,0.111655585,1.1151109
-0.7489541,0.45857626,-1.0800743,0.7310179
0.055540707,-0.49736154,0.04270813,-1.1678224
0.39870834,-1.0723205,0.7117045,-2.2256868
0.8937585,-0.7904601,1.7235291,-1.5282788
0.49488884,-0.27982602,0.7615981,-0.20782548
0.4087454,0.59825057,0.85772,1.2858533
-0.7021285,0.5446895,-1.8603296,1.7330718
-0.86837554,-0.4814807,-1.5085962,-0.72460115
0.6351101,0.06451512,1.2143252,0.319917
